ID,Name,LinkedIn URL,Locations,Location Phones,HQ Location,HQ Location Phones,Technologies,Industries,SIC,ISIC,NAICS,Company type,Website,Domain,Headcount,Company description,Revenue,Company Event 1,Company Event 2,Company Event 3,Company Event 4,Company Event 5,Company Event 6,Company Event 7,Company Event 8,Company Event 9,Company Event 10
"d5358745-b0e5-31a6-b256-411f3aad0fc2","Vente-Unique.Com SA","https://www.linkedin.com/company/vente-unique-com","[France, Saint Gervais, 9/11 Rue Jacquard Le Pr�, 93310], [France, Île-de-france, Le Pré-saint-gervais], [France, Île-de-france, Pre-st-gervais, 9/11 Rue Jacquard], [France, Île-de-france, Le, 9/11 Rue Jacquard, 93310], [France, Saint-gervais, 93310 Le Pré]","+33176496680, +33892700177, +33176496680","France, Saint Gervais, 9/11 Rue Jacquard Le Pr�, 93310","+33176496680","Groupe, JIRA, Microsoft Office, OmniChannel, HTML5, Tout, Salesforce Marketing Cloud, ACT, Excel, VUE, prix, Confluence, Apache, CATIA, Simpl, Google Font API, Retargeting, Maximizer CRM, Maximiser, Atlassian, Bing, Outbound, Benchmark, Vision, iDo, SEO, Sourcing, Eulerian, LUX, Adwords, Google Apps for Business, Docker, Open Graph, Canva, Figma, Deliveroo, X-XSS-Protection, Facebook, X-Content-Type-Options, Kiliba, Linkedin, Dell, AssessFirst, Stimulus, AppNexus, Adobe, Hotjar, Target2Sell, Symfony, Facebook Pixel, Pinterest, jsDelivr, Contentsquare, Emarsys, Dailymotion, Google, Flickity, Kaggle, Shopify, Hublo, W3 Total Cache, Google AdSense, PayPal, WordPress, Meta Business Suite, Priority Hints, DeepReach, Semji, Dolead, TikTok, Atento, Klaro, Nginx, Partoo, Yooz, MongoDB, Github, git, Jakala, MySQL, Matomo, Google Slides, Stellantis, Cart Functionality, YouTube, Gmail, WhatsApp Business, Edenred, Snowflake, reCAPTCHA, Hubspot, Font Awesome, Element UI, ElasticSearch, Aircall, Amazon Redshift, jQuery, Yoast SEO, Amazon Web Services, Squadata, CloudFlare, Google Tag Manager, AB Tasty, Sociabble, Welcome to the Jungle, Google Analytics Enhanced Ecommerce, Raygun, Microsoft Advertising, PWA, macOS, Salesforce, Adobe Photoshop, Google Analytics, Criteo, Google Ads, Crisp Live Chat, Cloudflare Bot Management, Imagen, Tradedoubler, Vimeo, Diabolocom, Google Fonts API, Power BI, Jenkins, Gamned, Adobe Creative Suite, Splio, Mirakl, Microsoft, Apache Airflow, Vue.js, Amazon, Amazon Cloudfront, Bing Ads, Python, PHP, Inpulse, Didomi, HeadJS, C++, JSON-LD, SQL, Selligent, Google Workspace, HTML, MailChimp, Datadog, Crazy Egg, Atlassian Jira, RabbitMQ","Retail, Wholesale, Furniture, Manufacturing","	59, 596","","	453, 454","Public Company","www.vente-unique.com","vente-unique.com","343","L’ameublement au meilleur rapport qualité prix. C’est le credo de https://www.linkedin.com/redir/general-malware-page?url=Vente-unique%2ecom, pure-player du e-commerce depuis 2006. Expert de la vente en ligne de mobilier et de décoration, https://www.linkedin.com/redir/general-malware-page?url=Vente-unique%2ecom est né en France mais n’a pas tardé à étendre son savoir-faire en Europe : Espagne en 2008, Allemagne en 2010, Belgique en 2012,  puis Suisse, Autriche, Luxembourg en 2013 et Pays-Bas en 2016. Dernier en date : l’Italie lancé en 2017. Cette année, https://www.linkedin.com/redir/general-malware-page?url=Vente-unique%2ecom a atteint les 850 000 clients livrés dans ses pays d’activité.  https://www.linkedin.com/redir/general-malware-page?url=Vente-unique%2ecom appartient au groupe CAFOM qui possède aussi la marque Habitat depuis 2011. CAFOM est cotée en bourse depuis 2005 et est le leader de l’équipement de la maison en Outre-Mer depuis plus de 25 ans. https://www.linkedin.com/redir/general-malware-page?url=Vente-unique%2ecom bénéficie donc de toute l’expertise du groupe qui se traduit par des relations pérennes avec les fournisseurs, une forte puissance d’achat et un contrôle qualité irréprochable. Nous proposons des prix ultra compétitifs car nous traitons en direct avec nos fournisseurs et distribuons uniquement via Internet. Pas d’intermédiaires, une relation immédiate de vendeur à client. Tous les styles sont proposés sur https://www.linkedin.com/redir/general-malware-page?url=Vente-unique%2ecom pour correspondre à tous les goûts et tous les intérieurs ! Riche d’une équipe jeune, dynamique et surtout internationale, https://www.linkedin.com/redir/general-malware-page?url=Vente-unique%2ecom a l’esprit d’une start-up mais une vraie expertise dans plusieurs domaines essentiels à l’activité e-commerce. Développeurs, graphistes, chefs de produit, traffic managers, chefs de projets, logistique, CRM, comptabilité, SAV, approvisionnement : tout est internalisé pour plus de réactivité, de flexibilité et de performance ! Le tout dans une ambiance conviviale propre à celle du web.","200022138","Company Hiring Event. Company Vente-Unique.Com announced on 2024-06-26 that they will be hiring Assistant.e chef de produit - stage (h/f) in their  department in France. URL:https://www.optioncarriere.com/jobad/fr912ceec6ebf43ae2ad0342b56dbc4642.","Company Hiring Event. Company Vente-Unique.Com announced on 2023-12-09 that they will be hiring Account manager h f in their  department in France. URL:https://europa.eu/eures/eures-apps/searchengine/page/jv/id/NzY2NjcwMSA5.","Company Hiring Event. Company Vente-Unique.Com announced on 2023-12-09 that they will be hiring Account manager marketplace h f in their  department in France. URL:https://www.simplyhired.fr/job/lZiurBOC4zen9YQ927NvGxv6SMrOf9B1oJVrKfQqlE8iiN5RADaSOA.","Company Hiring Event. Company Vente-Unique.Com announced on 2023-10-17 that they will be hiring Office manager h f in their  department in France. URL:https://ec.europa.eu/eures/eures-apps/searchengine/page/jv/id/MzU1MjI0OCA5.","Company Hiring Event. Company Vente-Unique.Com announced on 2024-07-10 that they will be hiring Ingénieur.e qualité (h/f) in their  department in France. URL:https://www.optioncarriere.com/jobad/frb37f165c780aa34db1c9fb4df20ca5f4.","Company Hiring Event. Company Vente-Unique.Com announced on 2024-07-10 that they will be hiring Chef.fe de projet ia (h/f) in their  department in France. URL:https://www.optioncarriere.com/jobad/fr498cc7e190e9f4c53d04951a791661c2.","Company Hiring Event. Company Vente-Unique.Com announced on 2024-07-10 that they will be hiring Comptable clients (h/f) in their  department in France. URL:https://www.optioncarriere.com/jobad/fre8c4a9cef53280368d90c1910c72510d.","Company Hiring Event. Company Vente-Unique.Com announced on 2023-12-07 that they will be hiring Traffic manager seo h f in their Marketing department in France. URL:https://joblift.fr/Emplois-%C3%A0-Paris-ces-7-derniers-jours/details/87d8dc47-0f7d-4203-962e-d801ac118b8a?page=223&search_type=standard_search&click_source=search&rid=94680934-0b4b-4de6-85c9-fdc5aa0f4987.","Company Hiring Event. Company Vente-Unique.Com announced on 2023-11-23 that they will be hiring Chef de publicité h f in their  department in France. URL:https://www.1jeune1solution.gouv.fr/emplois/5544074.","Company Hiring Event. Company Vente-Unique.Com announced on 2023-11-02 that they will be hiring Data analyst f h in their  department in France. URL:https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/172291721W."
"cca07899-eb25-3ab1-9d05-0bbfd851fe38","Steiner Paris","https://www.linkedin.com/company/paris-steiner","[France, Île-de-france, Paris]","","France, Île-de-france, Paris","","","Furniture","","","","Privately Held","www.steiner-paris.com","steiner-paris.com","11","Magasin de mobilier d'exception élégant et moderne depuis 1926. Steiner est le fruit d'une collaboration avec les plus grands noms du design contemporain : Pierre Guariche, René-Jean Caillette, Michel Mortier, Joseph-André Motte,Tito Agnoli, Kwok Hoï Chan, Claude Courtecuisse, Pierre Cardin…. Steiner engagera à la fin des années 70 une collaboration fructueuse avec Pierre Cardin. La marque renouvelle donc ses créateurs mais aussi sa gamme de produits, selon trois axes majeurs correspondant aux tendances du design international, aux mutations technologiques et aux nouvelles manières d’habiter. Steiner se lance ainsi dans des sièges légers, d’un faible encombrement et empilables, que l’on peut, comme le Mini-Club, emporter avec soi, démonté et emballée dans un carton spécialement conçu à cet usage. On retiendra pour mémoire, la chaise Pussy Cat (Kwok Hoï Chan), sans oublier les chaises monoblocs et encastrables de Courtecuisse qui deviendront des créations incontournables de design des années 70, au même titre que le siège Chromatique. Steiner transforme le siège en sculpture fonctionnelle. A cet égard, si le fauteuil Kaléidoscope (1967) de Jacques Famery, en rhodoïd courbé est un chef d’oeuvre de transparence, de légèreté et de dynamisme formel, la palme revient encore à KwoKHoï Chan. Dans l’esprit de la mythique chaise Ombre de Charlotte Perriand, de 1956, il adapte les caractères et l’écriture chinoise au service de l’onirique fauteuil Zen. Ce modèle aujourd’hui réédité a pour pendant les sièges Limande, Ming, Buffalo et l’inénarrable Alligator, aussi confortable qu'insolite. Toutes ces expériences témoignent du dynamisme et de la modernité de Steiner, qui fut un véritable laboratoire esthétique autant que technologique du design. Un nouveau millénaire s’ouvre alors pour Steiner, illustré avec brio par les modèles Tiama, Tinéo, Aden, Iroko, Sequoia, Odéon, Verneuil, symboles du savoir-faire et du dynamisme d’une marque qui signe l’art de vivre à la française.","5010916","","","","","","","","","",""
"e5d79f6a-9cd9-3a33-8a78-1d360b407983","FURNISH 1","https://www.linkedin.com/company/furnish-1","[France, Île-de-france, Croissy-beaubourg, 46 Rue Des Vieilles Vignes, 77183]","","France, Île-de-france, Croissy-beaubourg, 46 Rue Des Vieilles Vignes, 77183","","Google Ads, Benchmark, CloudFlare, cdnjs, Font Awesome, Apache, jQuery, X-Content-Type-Options, MasterCard, American Express, Open Graph, VISA, PayPal, Priority Hints, X-XSS-Protection, Shopify, HSTS, HTTP/3, Cart Functionality, YouTube, Google Maps, Calendly, jQuery Migrate, MySQL, Elementor, WordPress, Swiper, OVHcloud, Google Fonts API, PHP","Furniture","","","","Privately Held","furnish1.org","furnish1.org","5","Furnish1 est une société née d’une collaboration entre un jeune entrepreneur français expatrié en Chine et un groupe industriel chinois expert dans la fabrication de mobilier contemporain. Notre jeune startup connait une forte croissance depuis sa création en 2017 pour atteindre 25 Millions de Chiffres d’affaires à fin 2021 ! Furnish1 œuvre dans le domaine de l’équipement du foyer et du bureau pro en concentrant le principal de ses compétences autour du E-business dirigé autant vers les particuliers que les professionnels.  La société concentre ses compétences sur une expertise E-commerce, notre structure est aujourd’hui reconnue comme un centre de solutions complet et performant pour l’aide à la mise en vente de mobilier sur le Web.","2083436","Company Hiring Event. Company Furnish 1 announced on 2024-04-11 that they will be hiring Chargé de contenu sur les réseaux sociaux h f in their  department in France. URL:https://www.hellowork.com/fr-fr/emplois/47528709.html.","Company Hiring Event. Company Furnish 1 announced on 2024-05-31 that they will be hiring Photographe graphiste pour la mise en valeur des produits f h in their  department in France. URL:https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/173941245W.","Company Hiring Event. Company Furnish 1 announced on 2024-06-12 that they will be hiring Alternance en photographe / graphiste f/h in their  department in France. URL:https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/174034479W.","Company Hiring Event. Company Furnish 1 announced on 2024-03-08 that they will be hiring Infographiste f h in their  department in France. URL:https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/173290890W.","Company Hiring Event. Company Furnish 1 announced on 2024-03-12 that they will be hiring Infographiste - web designer h f in their R&D department in France. URL:https://www.hellowork.com/fr-fr/emplois/47529269.html.","Company Hiring Event. Company Furnish 1 announced on 2024-03-12 that they will be hiring Photographe - scénographe pour la mise en valeur des produits h f in their  department in France. URL:https://www.hellowork.com/fr-fr/emplois/47529043.html.","Company Hiring Event. Company Furnish 1 announced on 2024-03-21 that they will be hiring Infographiste f h - création h f in their  department in France. URL:https://www.1jeune1solution.gouv.fr/emplois/2955694.","Company Hiring Event. Company Furnish 1 announced on 2025-02-26 that they will be hiring Animateur/animatrice live shopping tiktok - alternance f/h in their  department in France. URL:https://emploi.paris.fr/offre/c68ac46ff9288be3f90388ff6c7fe14c36166495.","Company Hiring Event. Company Furnish 1 announced on 2025-02-24 that they will be hiring Animateur/animatrice live shopping tiktok - alternance f/h in their  department in France. URL:https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/175866081W.",""
"8084be91-d119-3cff-b081-839e80b3a505","Cuisines Actuelles","https://www.linkedin.com/company/cuisines-actuelles","[France, Auvergne-rhône-alpes, Chabeuil, 19 Chemin Des Épis, 26120]","","France, Auvergne-rhône-alpes, Chabeuil, 19 Chemin Des Épis, 26120","","Google Analytics, Font Awesome, jQuery, RequireJS, Elementor, jQuery Migrate, oEmbed, Slick, HTTP/3, Underscore.js, MySQL, Litespeed Cache, Swiper, RSS, WordPress, Open Graph, Priority Hints, Slider Revolution, Nginx, Prototype, Google AdSense, Facebook, Plesk, PHP, Bootstrap, Google Tag Manager, Hostinger, Yoast SEO, imagesLoaded, WooCommerce, prettyPhoto, Ionicons, Polylang, Google Maps, OVHcloud, Mailjet, Floating UI, Video.js, reCAPTCHA, Modernizr, JSON-LD, Google Fonts API, Hostinger CDN, Contact Form 7","Retail, Furniture","","","","Privately Held","cuisines-actuelles.fr","cuisines-actuelles.fr","2","Votre corner cuisine de confiance et de proximité ! Cuisines Actuelles est un concept de corner (shop-in-shop) à destination des magasins de meubles et les petites surfaces. La marque est codéveloppée par les groupes Maxiam et Envia Expansion.","1009764","","","","","","","","","",""
"73e4ebb6-3d10-3325-b5c2-7320a17d2068","Evoluti Design","https://www.linkedin.com/company/evolutidesign.com","[France, Vosges, Chatenois, Place De La Gare, 88170]","","France, Vosges, Chatenois, Place De La Gare, 88170","","Google Font API, Twitter Emoji (Twemoji), WhatsApp Business Chat, Yoast SEO, SweetAlert2, SweetAlert, PixelYourSite, Google Tag Manager, Slider Revolution, jQuery, reCAPTCHA, Font Awesome, Google Analytics, imagesLoaded, Apache, Apache HTTP Server, RSS, RankMath SEO, Isotope, Facebook Pixel, WordPress, Priority Hints, Shopify, Open Graph, Swiper, Facebook, jQuery Migrate, MySQL, Lightbox, Google Maps, oEmbed, WhatsApp Business, Elementor, Elementor Header & Footer Builder, Hubspot, Axeptio, Element UI, Ruby, Weglot, React, Site Kit, Unpkg, Ruby on Rails, Simplebo, Hotjar, X-Content-Type-Options, X-XSS-Protection, JSON-LD, Google Fonts API, Google Workspace, Twemoji, Contact Form 7, Spotify Widgets, TweenMax, WordPress Super Cache, PHP, Polyfill, Modernizr, Bootstrap, New Relic, Section.io, Piwik, Drift, Imgix, YouTube, styled-components, Amazon Web Services, LottieFiles, CloudFlare, Google Hosted Libraries, Cloudflare Bot Management, Revslider, Debian, SiteOrigin Page Builder, SVG Support, jQuery.scrollTo, SiteOrigin Widgets Bundle, PrestaShop, Microsoft 365, bxSlider, Animate.Css, HSTS, Webflow, HTTP/3, Slick, Divi, jsDelivr","Furniture","","","","Partnership","www.evolutidesign.com","evolutidesign.com","54","Designing, manufacturing high-quality flat-pack furniture, with over 50 years of expertise , WM88 is proud to launch EVOLUTI, its own international brand specialised in kitchen and bathroom cabinets. French quality products adapted to the general public :  - French styles - European certifications - Competitive prices - Designed for made to measure projects. Today the company employs 140 people who strive each day to satisfy their customers. Indeed, at Evoluti everyone is driven by the goal of making it possible to have a good looking, functional and high-quality home interior at an affordable price.  By controlling the entire value chain, from design and industrial production to logistics management and commercial support, Evoluti provides a complete and personalised offering tailored to each customer's needs.  Evoluti is a member of Ameublement français and holds the NF quality certification - one of the most stringent in terms of safety, reliability and durability - for its products, as well as FSC and PEFC certifications for the origin of its materials. Evoluti proposes a wide range of styles, materials, techniques and colours. Beyond the style aspects, we test the robustness of our products in our in-house quality laboratory.   Our flat-pack furniture units are designed to be :  -Easy to ship  -Easy to store  -Easy to assemble  Evoluti, the choice of french quality for your kitchen and bathroom projects !","835152","","","","","","","","","",""
"87e9ab01-0b16-3631-ae9a-eba67d197ac9","LUKYNA","https://www.linkedin.com/company/lukyna","[France, Dreffeac, 44530]","","France, Dreffeac, 44530","","Google Font API, Tout, Google Ads Conversion Tracking, Facebook, Google Analytics, jQuery, Google Ads, Google Analytics Enhanced Ecommerce, PHP, JSON-LD, Funding Choices, Google AdSense, X-XSS-Protection, X-Content-Type-Options, Apache HTTP Server, PrestaShop, Google Fonts API, Animate.Css, MySQL, Cart Functionality, OWL Carousel, reCAPTCHA, Apache","Furniture","","","","Privately Held","www.lukyna.fr","lukyna.fr","2","Site internet de vente de meubles design fabriqués en France et éco-conçus.","1043062","","","","","","","","","",""
"63c5624d-75cb-35a5-9762-9548e79e4ad3","Phytopolis","https://www.linkedin.com/company/phytopolis","[France, Saint Laurent, 16100]","","France, Saint Laurent, 16100","","CloudFlare, Element UI, HTTP/3, Cart Functionality, HSTS, Google Workspace, JSON-LD, Priority Hints, RSS, VISA, American Express, Shop Pay, Shopify, X-Content-Type-Options, MasterCard, X-XSS-Protection, Apple Pay, PayPal, Open Graph","Furniture","","","","Self Owned","www.phytopolis.fr","phytopolis.fr","5","Phytopolis est une entreprise de conception et de vente de mobilier de végétalisation hors-sol haut de gamme, qui a développé un concept : l’arboricompostage. Celui-ci permet de végétaliser n’importe quel espace bétonné avec n’importe quel type de plante, en revalorisant les biodéchets.","614899","","","","","","","","","",""
"b6ef3d41-1ea9-366e-9719-b17b87502f2b","Fit@Home","https://www.linkedin.com/company/fitahome","[France, Île-de-france, Croissy-beaubourg, 46 Rue Des Vieilles Vignes, 77183]","","France, Île-de-france, Croissy-beaubourg, 46 Rue Des Vieilles Vignes, 77183","","Shopify, Facebook Pixel","Furniture","","","","Privately Held","fitahome.fr","fitahome.fr","2","Fit@Home, filiale d’un grand groupe industriel chinois partenaire et actionnaire majoritaire de la société qui développe, fabrique et distribue du mobilier. Spécialisés dans la vente de meubles et le e-commerce, nous sommes présents dans cette industrie depuis plus de 20 ans. Avec des inspirations industrielles, scandinaves ou vintage, nous mettons tout notre savoir-faire à votre service pour vous proposer des styles toujours plus innovants et tendances.","1547765","","","","","","","","","",""
"c4580422-bcfb-3178-b952-1393d635f23b","GREG & CO","https://www.linkedin.com/company/greg-co","[France, Provence-alpes-côte D'azur, Marseille, 35 Rue Neuve Sainte-catherine, 13007]","","France, Provence-alpes-côte D'azur, Marseille, 35 Rue Neuve Sainte-catherine, 13007","","Artisan, Google Font API, Google Hosted Libraries, Amazon Web Services, reCAPTCHA, Cloudflare Bot Management, jQuery, CloudFlare, Font Awesome, imagesLoaded, WPBakery, Google Fonts API, Stripe, PayPal Credit, cdnjs, jQuery Waypoints, X-Content-Type-Options, Backbone.js, Flickity, RSS, WordPress, X-XSS-Protection, Priority Hints, PayPal, Varnish, jsDelivr, Open Graph, GoDaddy, jQuery Migrate, oEmbed, MySQL, Underscore.js, Animate.Css, Lua, Nginx, HTTP/3, Google Maps, Cart Functionality, OpenResty, HSTS, PayPal Marketing Solutions, Webflow, MailChimp, Ninja Forms, Google Workspace, PHP, Contact Form 7","Furniture","","","","Self Owned","www.gregandco.fr","gregandco.fr","7","Greg&Co Marseille vous propose la création de mobilier sur mesure et la vente de meubles vintages ou recyclés.  Créateur de meubles et spécialistes de l'agencement professionnel, Greg&Co vous accompagnent dans votre projet de réagencement et d'ameublement.  - Mobilier sur mesure : tables, bureaux, étagères, bibliothèques, consoles, rangements administratifs, mobiliers de bureau, tables de réunion, banques d'accueil, armoires de rangements, caissons métalliques, assises, meubles de service ... - Agencement professionnel : boutiques, restaurants, hôtels, bureaux, milieu médical, cabinets, salle d'attente ... Vous trouverez en boutique et sur notre site une large gamme de meubles, assises, luminaires faits-main, arts de la table et décoration. Créons ensemble une ambiance unique dans votre lieu de vie ou professionnel grâce au mélange des styles : vintage, meubles anciens revisités, modernes ... et des matières : bois massif, métal, vieux matériaux... Découvrez nos ambiances, meubles et conseils sur notre site et en boutique au 35 Rue Neuve Sainte-Catherine à Marseille.","3650717","","","","","","","","","",""
"06b6fa8d-abd9-3db2-9f54-e8e48eeefb6a","AMEUBLEMENT SAINT VINCENT","https://www.linkedin.com/company/ameublement-saint-vincent","[France, Auvergne-rhône-alpes, Lyon, 28 Cours Lafayette, 69003]","+33478281563","France, Auvergne-rhône-alpes, Lyon, 28 Cours Lafayette, 69003","+33478281563","Tout, prix, Cadre, reCAPTCHA, Google Hosted Libraries, Privy, PayPal, Privy App, USPS, oEmbed, BugSnag, Cart Functionality, HSTS, HTTP/3, YouTube, styled-components, Google Pay, Tidio, Hextom Ultimate Sales Boost, Imgix, Loox, Tailwind CSS, hCaptcha, JSON-LD, Automizely, Facebook, VISA, Emotion, jQuery UI, Open Graph, X-XSS-Protection, Priority Hints, AOS, Shopify, Facebook Pixel, OVHcloud, RSS, Omnisend, MasterCard, Omnisend Email Marketing & SMS, Apple Pay, Shop Pay, X-Content-Type-Options, dc.js, American Express, Cloudflare Bot Management, CloudFlare, Google Tag Manager, Envoy, React, Font Awesome, jQuery, Twitter, Google Analytics, Axeptio","Retail, Furniture","	5712","","","Privately Held","www.asvmobilier.com","asvmobilier.com","3","Institutions depuis plusieurs décennies en région Rhône-Alpes, les 4 magasins Ameublement Saint-Vincent / ASV sont de véritables espaces dédiés à l’ameublement et à la vente de mobilier d'intérieur et d'extérieur, de luminaires, d' accessoires & objets de décoration. Toujours à l'affût de nouveautés, nos produits sont sélectionnés selon leur qualité, poésie & fonctionnalité. Entre passion, exigence et expertise, ASV permet aux particuliers et aux professionnels d'aménager des intérieurs, des bureaux d'entreprise ou des commerces avec du mobilier design et haut de gamme. Des chaises et fauteuils design au mobilier de jardin, en passant par des suspensions et lampes design, notre équipe est là pour vous accompagner et vous conseiller dans tous vos projets d’aménagements. Ameublement Saint-Vincent a la confiance de grandes marques françaises du design telles que Cinna, Tolix, Petite Friture, Dix heures Dix ou Jieldé. Vous retrouverez également des grandes marques comme Artemide, Hay, Artisan, Emu, Fatboy, Zuiver, Innovation Living, Sovet Italia, Fontana Arte ou encore Todus.","911373","","","","","","","","","",""
"01d153eb-4eb2-3e8d-9c48-e9317e59cefd","Groupe Led Design","https://www.linkedin.com/company/groupe-led-design","[France, Nouvelle-aquitaine, Salaunes, Route De Lacanau Parc D'activités De La Confrérie Lot N°2, 33160]","","France, Nouvelle-aquitaine, Salaunes, Route De Lacanau Parc D'activités De La Confrérie Lot N°2, 33160","","YouTube, Google Maps, Google Analytics, Animate.Css, Google Font API, PHP, X-XSS-Protection, PrestaShop, MySQL, Apache HTTP Server, jQuery, Bootstrap, OWL Carousel, jQuery Migrate, Google Analytics Enhanced Ecommerce, FancyBox, Cart Functionality, Font Awesome, Apache","Furniture","","","","Self Owned","www.leddesign-location.fr","leddesign-location.fr","2","- Led Design location : Location de mobilier pour l'événementiel - Led Design Vente : Vente de mobilier pour CHR (café, hôtel, restaurant)  - Bordeaux Bois Design : Création de mobilier bois - Verre Glaçon : fabriquant et distributeur de glaçons et glace alimentaire","1051459","","","","","","","","","",""
"56b56aa6-db78-3138-897a-9054154b2c7d","LASUITE LA BAULE","https://www.linkedin.com/company/sarl-la-suite","[France, Pays De La Loire, La Baule-escoublac, 41 Avenue Des Ibis, 44500]","","France, Pays De La Loire, La Baule-escoublac, 41 Avenue Des Ibis, 44500","","Formidable Form, Google Font API, PHP, Responsive Lightbox & Gallery, WP Rocket, Google Fonts API, JSON-LD, Microsoft 365, Underscore.js, Formidable Forms, Google Maps, Lightbox, HSTS, MySQL, jQuery Migrate, Swiper, prettyPhoto, WordPress, RSS, Facebook Pixel, IONOS, Apache HTTP Server, Facebook, Open Graph, RankMath SEO, Priority Hints, Bunny Fonts, Google Analytics, Apache, Yoast SEO, Font Awesome, jQuery, Google Tag Manager, WooCommerce, Google Hosted Libraries","Furniture","","","","Self Owned","www.lasuite-labaule.fr","lasuite-labaule.fr","2","Dans un grand hangar de style industriel situé sur le marché de La Baule, La Suite vous propose une sélection pointue de marques contemporaines, mises en scène dans un univers moderne résolument atypique, plein de charme et d’originalité. Venez découvrir le savoir-faire de nombreux créateurs, artistes et designers en ameublement, sculpture, mobilier, luminaire, linge de main, et décoration. A La Suite, les collections se suivent mais ne se ressemblent pas car les fournisseurs sont régulièrement renouvelés et de nouveaux créateurs sont mis à l’honneur.","1547765","","","","","","","","","",""
"7fe75bc4-39b7-3d16-a394-d0812856a144","Maubl","https://www.linkedin.com/company/maubl","[France, Île-de-france, Paris, 75116]","","France, Île-de-france, Paris, 75116","","Font Awesome, Google Analytics, Essential Addons for Elementor, jQuery, Google Ads, Google Tag Manager, WPForms, Yoast SEO, LiveChat, Blocksy, RSS, Facebook Pixel, Drupal, Hotjar, WordPress, Varnish, jsDelivr, Shopify, Facebook, Open Graph, Google, EWWW Image Optimizer, Priority Hints, oEmbed, Cart Functionality, jQuery Migrate, Elementor, Underscore.js, Google Maps, MySQL, FancyBox, JSON-LD, Stripe, PHP, Google Fonts API, Bootstrap, Google Font API","Furniture","","","","Privately Held","maubl.com","maubl.com","2","Conciergerie dédiée à la vente de mobilier, objets déco et électroménager. Vous avez des meubles à vendre, mais vous n'avez ni le temps, ni l'envie de vous en occuper ? Maubl s'occupe de tout pour vous !","439845","","","","","","","","","",""
"f14342a1-23d1-384d-89d4-0a95b66f2a69","Sté Latine Conception - L Atelier Martins","https://www.linkedin.com/company/societelatineconception","[France, Provence-alpes-côte D'azur, Cagnes-sur-mer, 3 Chemin Sainte-pétronille, 06800]","","France, Provence-alpes-côte D'azur, Cagnes-sur-mer, 3 Chemin Sainte-pétronille, 06800","","Google Font API, Font Awesome, Google Hosted Libraries, jQuery, jQuery Validation Plugin, OWL Carousel, Magnific Popup, Nginx, Cart Functionality, Slick, OVHcloud, Isotope, PHP, Bootstrap, Modernizr, Google Fonts API","Furniture","","","","Privately Held","www.latineconception.com","latineconception.com","2","Agencement et décoration intérieur...  Etude, création de mobilier sur mesure et d'agencement pour tout type d'habitat. Nous fabriquons du mobilier sur mesure allant du mobilier de cuisine, salle de bain, dressings, mais aussi votre ameublement intérieur comme des salons complets, des portes de communication sur mesure. Une envie, une idée, SLC vous la conçoit... En partenariat avec des bureaux d'étude, cabinets d'architectes, de décoration, nous sommes à votre écoute et à celle de votre clientèle, tout en en évoluant dans le respect de la tradition et du savoir faire. ⚜️ L’atelier Martins et la division spécialisée dans l’événementiel. Nous vous offrons un service complet pour vos événements corpo ou privés. Lieux, location de mobilier, décoration, technique, agencement et décoration de sites","521531","","","","","","","","","",""
"d6d81437-e395-322e-8e7e-da88b0b5a830","Emanence Solutions","https://www.linkedin.com/company/emanence-solutions","[France, Occitanie, Toulouse, 78 Allée Jean Jaurès, 31700]","","France, Occitanie, Toulouse, 78 Allée Jean Jaurès, 31700","","","Furniture","","","","Self Owned","www.emanencesolutions.fr","emanencesolutions.fr","2","Emanence Solutions, expert en ameublement NOTRE SPÉCIALITÉ ?  Le courtage de mobilier contemporain haut de gamme, un service qui emploie toutes ses compétences professionnelles à trouver ou à faire réaliser la pièce de mobilier dont vous avez toujours rêvé, unique et fonctionnelle.  POURQUOI NOUS CONFIER VOTRE PROJET ?  Gagnez du temps Choisissez les meilleurs créateurs Développez votre image Maitrisez votre budget  Bénéficiez de délais courts NOTRE CLIENTÈLE Professionnels de CHR, entreprises, bureaux ou collectivités, nous améliorons votre image grâce à nos solutions d’ameublement exceptionnelles. Aménagement et décoration, nous trouvons le  mobilier nécessaire pour équiper vos espaces intérieurs ou extérieurs.  Particuliers, nous vous aidons également à atteindre votre idéal d’aménagement. Notre objectif : faciliter l’accomplissement de vos projets en permettant à toutes vos idées de trouver leur réalité. NOTRE GAMME DE PRODUITS Majoritairement de facture européenne, elle garantit un faible impact environnemental et une durabilité optimale. Mobiliers contracts Tables, chaises, mobilier de réception, cuisine modulaire, mobilier outdoor, vestiaires… Mobilier de bureau  Bureaux de direction ou opératifs, rangements, tables de réunion, mobilier d’accueil, mobilier acoustique…  Mobilier habitat Tables, canapés, fauteuils, lits, rangements, mobilier outdoor, tapis, luminaires…  DES PARTENAIRES DE CHOIX Forts de notre réseau européen dans le secteur de l’ameublement, nous sélectionnons ensemble le créateur répondant le mieux à vos attentes.","1051459","","","","","","","","","",""
