Name,Revenue,HQ Location,LinkedIn URL,Website,Company description,Country,Revenue_M,Main Broker,Main Insurer,Hubspot
Paysera,173350320.0,"Lithuania, Vilnius, Vilnius, 16 Pilaitės Prospektas, 04352",https://www.linkedin.com/company/paysera,www.paysera.com,"Paysera is a global fintech group with over 800 employees and more than 20 years of expertise in delivering secure, flexible, and scalable financial solutions. We combine the reliability of traditional banking with the agility of modern fintech. As one of Europe’s leading payment processors, we handle over €1 billion in e-commerce transactions and €10 billion in cross-border money transfers annually. Our comprehensive services include: - Seamless online and in-store payment processing - A super app for integrated financial management - Business and personal accounts tailored to your needs - Fast, affordable international money transfers - Currency exchange with competitive rates - Cardless ATM access across a growing network - Convenient self-service terminals - Exclusive investment opportunities in real estate and gold - A ticket distribution platform (Paysera Tickets) - Lockers service: secure item pick-up  Join the Paysera community and experience a smarter way to manage finances, empower your business, and drive growth. #Fintech #Payments #DigitalBanking #eCommerce #SuperApp #BusinessGrowth #Innovation",Lithuania,173.35032,,,
Kevin.,87769581.0,"Lithuania, Vilnius, Vilnius, 126 Ukmergės Str., 08128",https://www.linkedin.com/company/kevin.io,www.kevin.eu,"kevin. is here to disrupt the payment industry as we know it. We give businesses the ability to accept payments directly from banks, cutting out the card networks and making the payments process cheaper, faster, smoother and more convenient. kevin. gives businesses access to more than 350+ million customers, with broad coverage across the European Economic Zone.  kevin. is a skyrocketing techfin that just keeps growing - and we’re always looking for people who are looking to disrupt the payments industry. If you have ambition, expertise, reliability and ownership and want to launch into the future of payments together, kevin. is the place to build your career.",Lithuania,87.769581,,,
SmeGo,80301320.0,"Lithuania, Vilnius, Vilnius, 4 Antano Tumėno G., 01109",https://www.linkedin.com/company/sme-go-uab,smego.com,"smeGo is a pan-European financial service platform for established SMEs. As of 2024, we have financed €1,9B to over 4000 ambitious small and medium-sized businesses across Europe. We offer the digital ease and speed of a fintech while maintaining the quality and personal touch of the best private banks. Something we believe to be the new normal for established SMEs.  Boasting a team of over 140 professionals from 6 different nationalities, smeGo operates from offices in Amsterdam, Helsinki, Vilnius, Tallinn, and Riga.  Established in 2016 under the name of SME Finance in Lithuania by two seasoned banking industry experts, the company is committed to building a true ecosystem for established SMEs and continue driving growth and innovation within the SME sector. Currious to learn more? Visit our website - smego.com!",Lithuania,80.30132,,,
NEO Finance,22444468.0,"Lithuania, Vilnius, Vilnius, 126 Ukmergės Gatvė, 08100",https://www.linkedin.com/company/neofinance,www.neofinance.com,"NEO Finance AB was established in 2014. The company has full E-money institution license issued by the Bank of Lithuania, also holds peer-to-peer lending license, and is registered as consumer lending provider.  The company runs P2P platform “Paskolų klubas” and provides payment initiation and account information services under “Neopay” brand name. It’s PIS/AIS license is passported to the EU.  In 2020, NEO Finance AB has acquired the crowdfunding platform “FinoMark”, which started operations in February 2021.",Lithuania,22.444468,,,
Aventus Group,202345635.0,"Lithuania, Vilnius, Vilnius, 11b Kareiviu Str., lt-09108",https://www.linkedin.com/company/aventus-group,www.aventusgroup.com,"Aventus Group is a dynamic collective of digital lending companies at the forefront of financial innovation, empowering clients across different countries since 2009. With operations spanning 18 countries across Europe, Asia, Africa, South and North America, we are reshaping the landscape of alternative finance through advanced technology and customer-centric solutions. As a strategic partner of PeerBerry, one of Europe’s leading alternative investment platforms, we contribute to the growth of a robust, investor-friendly ecosystem that supports both borrowers and investors. For over 16 consecutive years, our team has consistently delivered sustainable growth and strong financial performance. Backed by more than 4,000 talented professionals, Aventus Group continues to redefine the FinTech industry through the development of innovative lending platforms tailored to the evolving needs of diverse markets. By blending cutting-edge technology, rigorous risk management, and a deep understanding of local financial environments, we make borrowing faster, more accessible, and more affordable—especially in regions where traditional banking services remain limited or cost-prohibitive. Looking ahead, our focus remains on strategic expansion. We are committed to increasing market share, launching innovative financial products, and broadening our geographic footprint to serve even more clients worldwide.",Lithuania,202.345635,,,
Bankera,139389556.0,"Lithuania, Vilnius, Vilnius, 15 Gedimino Prospektas, 01103",https://www.linkedin.com/company/bankera,bankera.com,"Bankera is an international payment services business, offering solutions to individuals and companies. It is built with a focus on digital businesses; hence it welcomes clients from various digital industries such as affiliate marketing, eCommerce, gambling, cryptocurrency exchanges, P2P finance and others.  Bank account alternative solution offers personal and business payment accounts with dedicated IBANs as well as private and corporate VISA cards. Currently, it supports SEPA and SWIFT transfers. Later the offering will expand to include mobile wallets and more.  Bankera can help your online business accept a wide range of payments online – from cards to crypto and alternative payment methods.  White label solution is our offering to financial companies, or businesses willing to offer financial services by leveraging our IT and legal infrastructure. It is a great option to implement your fintech business ideas or upsell your existing clients with new payment methods such as dedicated IBANs, debit cards and more in a very short-term.  Inspired by Lithuania’s FinTech ambition, we have established our technology center in Vilnius Lithuania, where more than 170 professionals from different fields including IT, security, compliance and design work on Bankera and its related products.  To see career opportunities at Bankera, visit https://careers.bankera.com. Bankera wallet platform is managed by Era Finance Ltd., a Maltese company, offering the services as authorized agent of UAB Pervesk, a company holding an Electronic Money Institution license and supervised by the Bank of Lithuania.",Lithuania,139.389556,,,
Bascom's Folly Solutions,628942.0,"Lithuania, Vilnius, Vilnius, A. Tumeno Gatve, 10239",https://www.linkedin.com/company/bascomsfollysolutions,www.bascomsfolly.com,"Bascom's Folly Solutions is a financial services regulatory & business development consulting firm for innovative Fintech and financial services businesses. We offer a wide range of services, including: - Compliance and Risk Management - Consultations on financial services, regulatory treatment of blockchain, crypto-currency funds, cybersecurity, and more - Fund Formation and Assistance throughout the life cycle of the fund - Funds Accounting - Consulting investors from a regulatory and tax point of view - Asset Management (AIFMD) - AML services - GDPR support services - Risk management With our team’s experience working in various positions at the Central Bank and several financial companies, we help our Clients to launch Fintech ventures from 0 to 1, acquire Payment Institution (PI), Electronic Money Institution (EMI), Specialized Bank (SP), Bank, Asset Management (AIFMD) license and other licenses in Europe, do market research, define the appropriate business model and products, identify risks, create AML, KYC / compliance internal procedures and provide the bridge between financial technology platforms and financial markets regulations. We have an excellent understanding of possible stress points for any type of Fintech / Asset management business model and can help the Client to tailor various financial solutions.  More info about Bascom‘s Folly Solutions: 📩 tomas.bagdonas@bascomsfolly.com 📞 +370 6 22 60 290 🖥  www.bascomsfolly.com",Lithuania,0.628942,,,
Central Electronic Money Institution,1258668.0,"Lithuania, Vilnius, Vilnius",https://www.linkedin.com/company/central-electronic-money-institution,www.cemi.lt,"CEMI stands for Central Electronic Money Institution and it is brand name under which Pervesk UAB offers its payment services. Pervesk UAB is a licenced Electronic Money Institution based in Lithuania and regulated by the Bank of Lithuania. Our cutting-edge FinTech solutions are readily available for you, your business, and your brand.",Lithuania,1.258668,,,
Colibri - Accept Crypto Payments On Your Website.,3491361.0,"Lithuania, Vilnius, Vilnius, 7 Konstitucijos Pr.",https://www.linkedin.com/company/thecolibri,thecolibri.io,"Accepting crypto payments on your website has never been easier. Integrate Colibri - an innovative fintech solution to accept BTC, USDT, and more than 30 other cryptocurrencies on your website. Integration takes from 3 to 5 days.  Colibri is a licensed European-based solution.  ""Colibri"" is registered as a virtual currency exchange operator and a virtual currency deposit fund operator regulated by FNTT in Lithuania",Lithuania,3.491361,,,
ConnectPay,7798064.0,"Lithuania, Vilnius, Vilnius, 38 Algirdo Street, 03218",https://www.linkedin.com/company/11826659,www.connectpay.com,"We, ConnectPay, are an all-in-one financial platform offering embedded payments, accounts, and cards, enabling businesses to scale effortlessly.  Powered by our proprietary technology suite, our Banking-as-a-Service (BaaS) includes built-in compliance beyond industry standards, ensuring smooth, secure growth—without added complexity. SOLUTIONS 🔹 Embedded finance / Banking-as-a-Service (BaaS) with built-in compliance 🔹 IBAN accounts + Digital wallets 🔹 Euro-zone SEPA & SEPA Instant transactions 🔹 Cross-border & SWIFT payments  🔹 80+ currencies 🔹 Physical & virtual VISA cards - white-label design available 🔹 Merchant services: card acquiring, payment initiation, recurring payments 🔹 Daily banking solution USE CASES Our solutions are ideal for platforms, marketplaces, e-commerce, sports clubs with fanbases, crowdfunding platforms, fintechs, neobanks, lending services, and loyalty programs—businesses that need integrated financial services to operate smoothly and scale efficiently. WHY CHOOSE CONNECTPAY? ✔ SEAMLESS INTEGRATION – Embed financial services directly into your platform’s web or app interface via a single set of APIs ✔ COMPREHENSIVE BUILT-IN COMPLIANCE – Stay ahead of regulations without extra hassle ✔ NEW REVENUE STREAMS – Monetize transactions and financial services ✔ SCALABILITY & FLEXIBILITY – Customizable solutions that grow with your business PROVEN TRACK RECORD – 2024 🚀 1.8M transactions processed 💰 €7.5B yearly payment turnover 🏦 €92M client funds held We are a licensed Electronic Money Institution, authorized and regulated by the Central Bank of Lithuania under the European Central Bank’s regulatory framework.",Lithuania,7.798064,,,
